p_val,avg_log2FC,pct.1,pct.2,p_val_adj,ratio,gene,,,,,,,,,,,
2.59781E-64,0.936242403,0.845,0.629,4.17832E-60,1.343402226,Sumo2,,,,,,,,,,,
1.28336E-68,0.931864128,0.856,0.661,2.06415E-64,1.295007564,2410015M20Rik,,,,,,,,,,,
6.31777E-82,0.930303002,0.729,0.261,1.01615E-77,2.793103448,Kcne3,,,,,,,,,,,
4.25418E-61,0.927312591,0.845,0.704,6.84242E-57,1.200284091,Cfl1,,,,,,,,,,,
4.96901E-55,0.926462388,0.715,0.426,7.99216E-51,1.678403756,Hmgb1,,,,,,,,,,,
3.03892E-60,0.923115513,0.794,0.519,4.8878E-56,1.529865125,Ndufa8,,,,,,,,,,,
8.28282E-61,0.914020344,0.907,0.86,1.33221E-56,1.054651163,Pfn1,,,,,,,,,,,
1.17029E-61,0.907754842,0.938,0.887,1.8823E-57,1.057497182,Myl6,,,,,,,,,,,
7.88041E-71,0.907315818,0.78,0.412,1.26748E-66,1.893203883,Cct5,,,,,,,,,,,
9.49526E-67,0.906334058,0.864,0.685,1.52722E-62,1.261313869,Ndufs6,,,,,,,,,,,
1.42668E-63,0.90447354,0.814,0.545,2.29467E-59,1.493577982,Npc2,,,,,,,,,,,
1.97586E-59,0.903717101,0.788,0.536,3.17797E-55,1.470149254,Mrpl12,,,,,,,,,,,
3.47768E-72,0.897767725,0.734,0.331,5.5935E-68,2.217522659,Dctpp1,,,,,,,,,,,
6.60581E-59,0.896810062,0.825,0.591,1.06248E-54,1.395939086,Psmb6,,,,,,,,,,,
1.42046E-69,0.895981733,0.904,0.83,2.28466E-65,1.089156627,Ndufa2,,,,,,,,,,,
1.39729E-65,0.894319022,0.87,0.724,2.24741E-61,1.201657459,Ndufa6,,,,,,,,,,,
7.9167E-53,0.893758402,0.836,0.608,1.27332E-48,1.375,Rbm39,,,,,,,,,,,
4.11504E-65,0.8904637,0.884,0.744,6.61864E-61,1.188172043,Minos1,,,,,,,,,,,
3.63456E-74,0.890346891,0.749,0.349,5.84583E-70,2.146131805,Tcp1,,,,,,,,,,,
2.98709E-53,0.889953192,0.743,0.459,4.80444E-49,1.618736383,Mt1,,,,,,,,,,,
1.34626E-67,0.888147649,0.703,0.318,2.16532E-63,2.210691824,Psme1,,,,,,,,,,,
1.74187E-56,0.885113603,0.726,0.407,2.80163E-52,1.783783784,Snrpd1,,,,,,,,,,,
8.2884E-58,0.88099708,0.76,0.476,1.33311E-53,1.596638655,Ndufv2,,,,,,,,,,,
2.94107E-59,0.878752466,0.72,0.403,4.73043E-55,1.786600496,Psmb4,,,,,,,,,,,
6.53237E-44,0.877499457,0.944,0.952,1.05067E-39,0.991596639,Ubb,,,,,,,,,,,
2.00524E-62,0.87680282,0.743,0.399,3.22523E-58,1.862155388,Emg1,,,,,,,,,,,
5.2588E-50,0.875230346,0.78,0.551,8.45825E-46,1.415607985,Mdh1,,,,,,,,,,,
3.14482E-48,0.875170299,0.828,0.699,5.05814E-44,1.184549356,Ldha,,,,,,,,,,,
3.12827E-49,0.875013158,0.734,0.476,5.03151E-45,1.542016807,Sdhb,,,,,,,,,,,
5.31699E-57,0.872513881,0.89,0.829,8.55185E-53,1.07358263,Nme1,,,,,,,,,,,
3.41126E-70,0.8723679,0.718,0.313,5.48667E-66,2.293929712,Dhrs4,,,,,,,,,,,
1.34707E-27,0.86874553,0.718,0.552,2.16663E-23,1.300724638,Tubb4b,,,,,,,,,,,
7.65609E-62,0.866722774,0.895,0.765,1.23141E-57,1.169934641,Tma7,,,,,,,,,,,
4.39367E-58,0.865173704,0.819,0.569,7.06678E-54,1.439367311,Arpc1b,,,,,,,,,,,
2.16483E-53,0.864700611,0.912,0.759,3.48191E-49,1.201581028,Cldn3,,,,,,,,,,,
3.59147E-56,0.860699565,0.808,0.578,5.77652E-52,1.397923875,Hnrnpf,,,,,,,,,,,
8.29935E-61,0.857513158,0.785,0.505,1.33487E-56,1.554455446,Mrpl42,,,,,,,,,,,
4.60059E-55,0.855598322,0.808,0.609,7.39959E-51,1.326765189,Ndufs7,,,,,,,,,,,
1.35819E-42,0.852070838,0.898,0.743,2.18452E-38,1.208613728,mt-Nd3,,,,,,,,,,,
7.93328E-61,0.850673612,0.777,0.484,1.27599E-56,1.605371901,Hnrnpab,,,,,,,,,,,
7.34244E-57,0.84945623,0.749,0.44,1.18096E-52,1.702272727,Srsf3,,,,,,,,,,,
8.88603E-69,0.84871443,0.706,0.307,1.42923E-64,2.299674267,Gm9493,,,,,,,,,,,
1.39948E-65,0.846644554,0.839,0.606,2.25093E-61,1.384488449,Gpx4,,,,,,,,,,,
4.85743E-57,0.844573133,0.808,0.576,7.81269E-53,1.402777778,Tpi1,,,,,,,,,,,
4.04566E-63,0.8434825,0.763,0.443,6.50705E-59,1.72234763,Prdx6,,,,,,,,,,,
2.02953E-60,0.840946704,0.87,0.738,3.26429E-56,1.178861789,Nop10,,,,,,,,,,,
6.03978E-61,0.836723872,0.819,0.6,9.71438E-57,1.365,Ndufc1,,,,,,,,,,,
3.59889E-62,0.833843592,0.816,0.537,5.78846E-58,1.519553073,Hnrnpk,,,,,,,,,,,
2.07996E-58,0.830115215,0.655,0.295,3.34541E-54,2.220338983,Rpl6l,,,,,,,,,,,
1.74813E-51,0.82641663,0.87,0.746,2.81169E-47,1.166219839,Gpx1,,,,,,,,,,,
3.36339E-66,0.826019566,0.763,0.399,5.40968E-62,1.912280702,Dynll2,,,,,,,,,,,
2.70253E-53,0.823348924,0.794,0.586,4.34675E-49,1.354948805,Ndufb10,,,,,,,,,,,
5.49592E-56,0.823147487,0.766,0.461,8.83963E-52,1.661605206,Suclg1,,,,,,,,,,,
2.32384E-86,0.821702346,0.59,0.114,3.73766E-82,5.175438596,Sox4,,,,,,,,,,,
1.0425E-42,0.820819588,0.763,0.618,1.67675E-38,1.234627832,Mpc2,,,,,,,,,,,
5.72664E-50,0.81874911,0.814,0.645,9.21072E-46,1.262015504,Ddx5,,,,,,,,,,,
7.27959E-58,0.818030255,0.785,0.524,1.17085E-53,1.498091603,Pomp,,,,,,,,,,,
9.64931E-47,0.817749363,0.782,0.557,1.552E-42,1.403949731,Ndufb6,,,,,,,,,,,
6.09546E-52,0.817651017,0.709,0.411,9.80393E-48,1.725060827,Mtch2,,,,,,,,,,,
1.4718E-45,0.816927299,0.935,0.856,2.36724E-41,1.09228972,Krt18,,,,,,,,,,,
5.37175E-56,0.815017334,0.777,0.478,8.63992E-52,1.625523013,Psmb5,,,,,,,,,,,
4.94977E-77,0.808098724,0.54,0.105,7.96121E-73,5.142857143,2210407C18Rik,,,,,,,,,,,
3.98126E-43,0.806849353,0.737,0.524,6.40346E-39,1.40648855,Mgst3,,,,,,,,,,,
3.86875E-40,0.805869854,0.706,0.5,6.2225E-36,1.412,Psmb2,,,,,,,,,,,
2.94962E-43,0.803636338,0.774,0.551,4.74417E-39,1.404718693,Atp1a1,,,,,,,,,,,
6.41504E-55,0.802589444,0.74,0.462,1.03179E-50,1.601731602,Psmb3,,,,,,,,,,,
3.9829E-47,0.797902604,0.805,0.679,6.40609E-43,1.18556701,Usmg5,,,,,,,,,,,
3.56264E-83,0.797546259,0.672,0.202,5.73015E-79,3.326732673,Rangrf,,,,,,,,,,,
1.80156E-61,0.797290163,0.706,0.343,2.89762E-57,2.058309038,Fbl,,,,,,,,,,,
7.70256E-58,0.797166798,0.723,0.422,1.23888E-53,1.713270142,Mrpl23,,,,,,,,,,,
2.32933E-55,0.795908119,1,0.997,3.7465E-51,1.003009027,Gm42418,,,,,,,,,,,
6.13185E-52,0.795525298,0.743,0.49,9.86246E-48,1.516326531,Ndufa5,,,,,,,,,,,
1.07303E-43,0.792060406,0.737,0.545,1.72587E-39,1.352293578,Ndufb4,,,,,,,,,,,
5.78501E-50,0.791853324,0.777,0.57,9.30461E-46,1.363157895,Cox14,,,,,,,,,,,
6.29993E-64,0.78995805,0.633,0.235,1.01328E-59,2.693617021,Nucks1,,,,,,,,,,,
7.13637E-57,0.789524378,0.726,0.394,1.14781E-52,1.842639594,Sptssa,,,,,,,,,,,
5.35553E-44,0.78629061,0.898,0.839,8.61383E-40,1.070321812,Phgr1,,,,,,,,,,,
2.69903E-71,0.785180555,0.732,0.304,4.34111E-67,2.407894737,G3bp1,,,,,,,,,,,
8.20864E-52,0.784314155,0.782,0.577,1.32028E-47,1.355285962,Tbca,,,,,,,,,,,
1.31626E-53,0.783076753,0.862,0.748,2.11707E-49,1.152406417,Timm13,,,,,,,,,,,
7.2924E-61,0.782384226,0.686,0.308,1.17291E-56,2.227272727,Cct2,,,,,,,,,,,
1.34471E-88,0.78045357,0.644,0.152,2.16283E-84,4.236842105,Pkig,,,,,,,,,,,
2.98499E-98,0.778218147,0.613,0.102,4.80106E-94,6.009803922,Vdr,,,,,,,,,,,
6.14741E-53,0.775040234,0.805,0.595,9.88749E-49,1.352941176,Ywhae,,,,,,,,,,,
2.23106E-45,0.774781262,0.814,0.699,3.58844E-41,1.164520744,Mrpl52,,,,,,,,,,,
7.47964E-90,0.771290294,0.65,0.155,1.20303E-85,4.193548387,Cenpv,,,,,,,,,,,
4.83132E-38,0.771013936,0.667,0.419,7.7707E-34,1.591885442,Psma4,,,,,,,,,,,
4.49229E-55,0.768366065,0.556,0.186,7.2254E-51,2.989247312,Arl6ip1,,,,,,,,,,,
9.68341E-50,0.768201877,0.799,0.55,1.55748E-45,1.452727273,Hnrnpa3,,,,,,,,,,,
3.39766E-43,0.765194522,0.695,0.434,5.46479E-39,1.601382488,U2af1,,,,,,,,,,,
2.42638E-52,0.763662189,0.751,0.492,3.90258E-48,1.526422764,Rpl15,,,,,,,,,,,
1.20644E-59,0.762509372,0.63,0.247,1.94044E-55,2.550607287,Nsa2,,,,,,,,,,,
2.75178E-60,0.761017129,0.749,0.396,4.42596E-56,1.891414141,Rp9,,,,,,,,,,,
6.74391E-50,0.760223865,0.85,0.714,1.08469E-45,1.19047619,Calml4,,,,,,,,,,,
2.9468E-53,0.759810714,0.715,0.396,4.73964E-49,1.805555556,Mrpl14,,,,,,,,,,,
2.25537E-46,0.759657852,0.822,0.678,3.62754E-42,1.212389381,Swi5,,,,,,,,,,,
1.88158E-52,0.759420846,0.949,0.904,3.02634E-48,1.049778761,Eif5a,,,,,,,,,,,
1.09616E-44,0.758297648,0.387,0.091,1.76306E-40,4.252747253,Top2a,,,,,,,,,,,
6.91412E-48,0.75716435,0.729,0.471,1.11207E-43,1.547770701,Rpl10-ps3,,,,,,,,,,,
1.53061E-44,0.756723664,0.726,0.505,2.46184E-40,1.437623762,Sepw1,,,,,,,,,,,
1.7276E-21,0.755499083,0.969,0.914,2.77867E-17,1.060175055,Malat1,,,,,,,,,,,
4.34165E-53,0.753787589,0.703,0.386,6.98312E-49,1.821243523,Esd,,,,,,,,,,,
1.19362E-48,0.752663578,0.822,0.639,1.91982E-44,1.286384977,Mapk13,,,,,,,,,,,
2.19859E-46,0.752056119,0.602,0.29,3.53622E-42,2.075862069,Psme2,,,,,,,,,,,
6.34565E-59,0.750970701,0.672,0.302,1.02063E-54,2.225165563,H2afy,,,,,,,,,,,
3.81338E-48,0.749730302,0.718,0.457,6.13344E-44,1.571115974,Chchd1,,,,,,,,,,,
7.99713E-41,0.747374441,0.568,0.274,1.28626E-36,2.072992701,Cks2,,,,,,,,,,,
8.85393E-45,0.747154804,0.709,0.443,1.42407E-40,1.600451467,Nt5c,,,,,,,,,,,
1.50646E-53,0.746397403,0.828,0.653,2.42299E-49,1.267993874,Ndufb7,,,,,,,,,,,
6.96328E-49,0.74534968,0.74,0.485,1.11997E-44,1.525773196,Psma3,,,,,,,,,,,
4.37511E-59,0.744438635,0.723,0.371,7.03693E-55,1.948787062,Mrpl34,,,,,,,,,,,
1.21284E-51,0.744207095,0.754,0.465,1.95073E-47,1.621505376,Tomm22,,,,,,,,,,,
3.54045E-38,0.742979487,0.856,0.765,5.69446E-34,1.118954248,Calm2,,,,,,,,,,,
2.3978E-46,0.741569967,0.799,0.617,3.85662E-42,1.294975689,Sub1,,,,,,,,,,,
1.70515E-39,0.740098028,0.72,0.503,2.74257E-35,1.431411531,Smim24,,,,,,,,,,,
1.30963E-59,0.738844378,0.718,0.364,2.1064E-55,1.972527473,Hsd17b10,,,,,,,,,,,
2.47534E-49,0.737318822,0.836,0.674,3.98134E-45,1.240356083,Mrps24,,,,,,,,,,,
1.4671E-69,0.732960309,0.65,0.229,2.35968E-65,2.838427948,2700094K13Rik,,,,,,,,,,,
1.74769E-46,0.732207926,0.777,0.597,2.81098E-42,1.301507538,Ndufa11,,,,,,,,,,,
8.3909E-52,0.731817227,0.689,0.359,1.34959E-47,1.919220056,Hspa9,,,,,,,,,,,
1.51428E-45,0.731533644,0.732,0.486,2.43557E-41,1.50617284,Timm8b,,,,,,,,,,,
3.38035E-45,0.730534367,0.808,0.658,5.43695E-41,1.227963526,Nedd8,,,,,,,,,,,
7.3555E-48,0.730132705,0.782,0.515,1.18306E-43,1.518446602,Srrm2,,,,,,,,,,,
2.21134E-54,0.729985294,0.706,0.369,3.55673E-50,1.913279133,Tmem14c,,,,,,,,,,,
9.71972E-45,0.727941649,0.749,0.496,1.56332E-40,1.510080645,Srsf2,,,,,,,,,,,
8.16632E-53,0.725319606,0.74,0.448,1.31347E-48,1.651785714,Npm3,,,,,,,,,,,
1.6319E-58,0.723450135,0.675,0.299,2.62476E-54,2.257525084,Cct3,,,,,,,,,,,
2.56302E-55,0.722746477,0.644,0.271,4.12236E-51,2.376383764,Fus,,,,,,,,,,,
7.33611E-36,0.72214608,0.915,0.876,1.17994E-31,1.044520548,Lypd8,,,,,,,,,,,
1.42896E-45,0.720714719,0.712,0.441,2.29834E-41,1.614512472,Vdac2,,,,,,,,,,,
1.03279E-45,0.71673554,0.698,0.387,1.66114E-41,1.803617571,Fermt1,,,,,,,,,,,
4.9771E-46,0.716153371,0.65,0.33,8.00517E-42,1.96969697,Rnaseh2c,,,,,,,,,,,
1.27972E-37,0.713384598,0.898,0.873,2.05829E-33,1.028636884,Bsg,,,,,,,,,,,
1.54501E-41,0.711727286,0.701,0.446,2.48499E-37,1.571748879,Lgals9,,,,,,,,,,,
3.28379E-40,0.711220598,0.695,0.44,5.28165E-36,1.579545455,Ndufs3,,,,,,,,,,,
8.96144E-51,0.708905481,0.723,0.43,1.44136E-46,1.681395349,Txn2,,,,,,,,,,,
1.43212E-46,0.708287631,0.808,0.637,2.30343E-42,1.26844584,Mrpl30,,,,,,,,,,,
2.53739E-30,0.706934369,0.593,0.377,4.08114E-26,1.572944297,Ube2s,,,,,,,,,,,
3.34223E-34,0.706158633,0.681,0.488,5.37564E-30,1.395491803,Ndufs8,,,,,,,,,,,
9.50324E-41,0.704580748,0.76,0.584,1.5285E-36,1.301369863,Higd2a,,,,,,,,,,,
4.24425E-54,0.703779849,0.675,0.324,6.82645E-50,2.083333333,Tspo,,,,,,,,,,,
8.26913E-41,0.703615792,0.723,0.505,1.33001E-36,1.431683168,Cib1,,,,,,,,,,,
2.45772E-53,0.702952825,0.658,0.313,3.953E-49,2.102236422,Ndufa10,,,,,,,,,,,
2.08373E-52,0.702619509,0.672,0.327,3.35148E-48,2.055045872,Thoc7,,,,,,,,,,,
2.52412E-37,0.702068257,0.59,0.32,4.05979E-33,1.84375,Psma1,,,,,,,,,,,
5.25785E-38,0.6989098,0.672,0.443,8.45672E-34,1.516930023,Psma2,,,,,,,,,,,
3.29204E-45,0.698422163,0.517,0.183,5.29491E-41,2.825136612,Pdgfa,,,,,,,,,,,
6.20178E-54,0.698131585,0.98,0.98,9.97494E-50,1,Eif1,,,,,,,,,,,
5.32457E-59,0.69789887,0.421,0.076,8.56403E-55,5.539473684,Gkn3,,,,,,,,,,,
2.19939E-42,0.697536327,0.709,0.463,3.53751E-38,1.531317495,0610012G03Rik,,,,,,,,,,,
5.57695E-42,0.69533065,0.689,0.427,8.96997E-38,1.613583138,Ndufs4,,,,,,,,,,,
4.05612E-41,0.694763274,0.743,0.527,6.52387E-37,1.409867173,Sri,,,,,,,,,,,
8.17335E-34,0.692819089,0.407,0.141,1.3146E-29,2.886524823,Ube2c,,,,,,,,,,,
5.9206E-38,0.691274141,0.684,0.438,9.52269E-34,1.561643836,Ociad2,,,,,,,,,,,
4.34906E-57,0.691238392,0.61,0.223,6.99504E-53,2.735426009,Dek,,,,,,,,,,,
1.71487E-39,0.689765438,0.638,0.366,2.75819E-35,1.743169399,Aldob,,,,,,,,,,,
4.84755E-40,0.687763612,0.794,0.63,7.7968E-36,1.26031746,Mrps14,,,,,,,,,,,
1.06996E-40,0.687693589,0.811,0.669,1.72092E-36,1.2122571,Ivns1abp,,,,,,,,,,,
9.37495E-65,0.68569824,0.605,0.199,1.50787E-60,3.040201005,Psma5,,,,,,,,,,,
2.49862E-38,0.682216929,0.718,0.499,4.01878E-34,1.438877756,Use1,,,,,,,,,,,
1.17649E-63,0.680499959,0.588,0.187,1.89227E-59,3.144385027,Mgam,,,,,,,,,,,
2.12978E-51,0.679142353,0.633,0.285,3.42554E-47,2.221052632,Sdhd,,,,,,,,,,,
4.99915E-52,0.677547671,1,0.998,8.04063E-48,1.002004008,Fth1,,,,,,,,,,,
1.39326E-33,0.677247723,0.734,0.56,2.24092E-29,1.310714286,Ptms,,,,,,,,,,,
2.79443E-55,0.674523408,0.641,0.273,4.49456E-51,2.347985348,Nono,,,,,,,,,,,
1.79717E-49,0.670862455,0.596,0.259,2.89057E-45,2.301158301,Akr7a5,,,,,,,,,,,
8.72739E-35,0.670315208,0.703,0.519,1.40371E-30,1.354527938,Cuta,,,,,,,,,,,
2.3868E-44,0.66834051,0.766,0.558,3.83892E-40,1.372759857,Arpp19,,,,,,,,,,,
4.99397E-34,0.667896318,0.701,0.512,8.0323E-30,1.369140625,Tmem147,,,,,,,,,,,
2.11573E-39,0.66681312,0.782,0.61,3.40294E-35,1.281967213,Eif2s2,,,,,,,,,,,
8.93999E-47,0.664530808,0.621,0.274,1.43791E-42,2.266423358,Tmc4,,,,,,,,,,,
3.95321E-41,0.664164549,0.647,0.353,6.35834E-37,1.83286119,Sdha,,,,,,,,,,,
1.29913E-53,0.662132276,0.633,0.267,2.08952E-49,2.370786517,Naa10,,,,,,,,,,,
3.83963E-41,0.661566524,0.664,0.373,6.17566E-37,1.780160858,Pdlim1,,,,,,,,,,,
3.80745E-46,0.661435114,0.675,0.366,6.1239E-42,1.844262295,Eif3g,,,,,,,,,,,
9.80218E-43,0.661094989,0.895,0.84,1.57658E-38,1.06547619,Edf1,,,,,,,,,,,
6.35628E-38,0.66008925,0.763,0.581,1.02234E-33,1.313253012,Cnbp,,,,,,,,,,,
2.86952E-37,0.659235644,0.616,0.346,4.61534E-33,1.780346821,Tecr,,,,,,,,,,,
8.46519E-42,0.657742782,0.853,0.755,1.36154E-37,1.129801325,Bri3,,,,,,,,,,,
3.11771E-52,0.657554879,0.596,0.235,5.01452E-48,2.536170213,Cct8,,,,,,,,,,,
8.4683E-42,0.657092482,0.706,0.453,1.36204E-37,1.558498896,Dpy30,,,,,,,,,,,
1.00386E-53,0.656869246,0.59,0.23,1.6146E-49,2.565217391,Lsm5,,,,,,,,,,,
4.03074E-78,0.656520361,0.531,0.101,6.48304E-74,5.257425743,Cnn3,,,,,,,,,,,
1.00021E-34,0.656301217,0.706,0.492,1.60873E-30,1.43495935,Eif3a,,,,,,,,,,,
2.44074E-62,0.656093474,0.506,0.125,3.92569E-58,4.048,Otc,,,,,,,,,,,
3.00674E-53,0.654244694,0.689,0.336,4.83604E-49,2.050595238,Eif4b,,,,,,,,,,,
1.01831E-51,0.653597437,0.613,0.259,1.63786E-47,2.366795367,Psmb10,,,,,,,,,,,
7.85694E-28,0.653223475,0.698,0.526,1.26371E-23,1.326996198,Ppa1,,,,,,,,,,,
7.29386E-27,0.653202925,0.689,0.512,1.17314E-22,1.345703125,Srsf5,,,,,,,,,,,
8.10846E-54,0.651924172,0.616,0.249,1.30417E-49,2.473895582,Pgp,,,,,,,,,,,
9.20989E-48,0.64873588,0.647,0.314,1.48132E-43,2.060509554,Vdac1,,,,,,,,,,,
2.70992E-40,0.647723798,0.78,0.609,4.35864E-36,1.280788177,Pgls,,,,,,,,,,,
4.97844E-41,0.646435806,0.398,0.11,8.00733E-37,3.618181818,2810417H13Rik,,,,,,,,,,,
9.84402E-43,0.645249401,0.644,0.343,1.58331E-38,1.87755102,Hadh,,,,,,,,,,,
9.1439E-59,0.642222735,0.675,0.296,1.47071E-54,2.280405405,Mrpl21,,,,,,,,,,,
1.06225E-33,0.641590139,0.65,0.43,1.70853E-29,1.511627907,Hint2,,,,,,,,,,,
1.9467E-36,0.641422118,0.709,0.513,3.13108E-32,1.382066277,Arpc3,,,,,,,,,,,
3.96889E-48,0.641412855,0.633,0.287,6.38356E-44,2.205574913,Aimp1,,,,,,,,,,,
8.58591E-52,0.639468048,0.619,0.258,1.38096E-47,2.399224806,Gpi1,,,,,,,,,,,
7.06565E-44,0.639244827,0.607,0.28,1.13644E-39,2.167857143,Hnf4a,,,,,,,,,,,
1.52416E-41,0.638580746,0.559,0.248,2.45146E-37,2.254032258,Dtymk,,,,,,,,,,,
3.61776E-37,0.638515391,0.709,0.511,5.81881E-33,1.387475538,Ndufb2,,,,,,,,,,,
2.2219E-50,0.638440571,0.63,0.286,3.5737E-46,2.202797203,Fam162a,,,,,,,,,,,
6.87868E-63,0.637659417,0.644,0.241,1.10637E-58,2.67219917,Idh3b,,,,,,,,,,,
5.82335E-46,0.636698016,0.638,0.314,9.36628E-42,2.031847134,Psmb7,,,,,,,,,,,
5.06524E-36,0.635141459,0.732,0.584,8.14694E-32,1.253424658,Cyb5a,,,,,,,,,,,
1.6165E-55,0.634574741,0.613,0.237,2.59998E-51,2.58649789,Eif3l,,,,,,,,,,,
1.00494E-42,0.633517887,0.678,0.386,1.61635E-38,1.756476684,Mrpl18,,,,,,,,,,,
3.37711E-57,0.633141806,0.621,0.226,5.43174E-53,2.747787611,Ncor1,,,,,,,,,,,
7.52483E-48,0.632784191,0.636,0.308,1.21029E-43,2.064935065,Sod1,,,,,,,,,,,
6.59342E-19,0.632337991,0.556,0.402,1.06049E-14,1.383084577,Hist1h2bc,,,,,,,,,,,
4.89557E-40,0.63233086,0.621,0.335,7.87404E-36,1.853731343,Pa2g4,,,,,,,,,,,
1.01694E-53,0.63232828,0.621,0.236,1.63565E-49,2.631355932,Luc7l3,,,,,,,,,,,
1.33638E-45,0.630746286,0.664,0.365,2.14944E-41,1.819178082,Mrpl33,,,,,,,,,,,
1.18754E-38,0.630464264,0.605,0.319,1.91003E-34,1.896551724,Clic1,,,,,,,,,,,
4.21752E-39,0.627108667,0.624,0.32,6.78346E-35,1.95,Tstd1,,,,,,,,,,,
4.25758E-34,0.626722555,0.667,0.449,6.8479E-30,1.485523385,Banf1,,,,,,,,,,,
1.13296E-70,0.624959114,0.559,0.136,1.82225E-66,4.110294118,Cdca7,,,,,,,,,,,
1.65287E-30,0.624063047,0.788,0.715,2.65848E-26,1.102097902,Ubl5,,,,,,,,,,,
2.85859E-47,0.623633222,0.627,0.289,4.59775E-43,2.169550173,Eif3c,,,,,,,,,,,
2.59821E-39,0.622582502,0.545,0.25,4.17896E-35,2.18,Idh3g,,,,,,,,,,,
2.00067E-32,0.622390585,0.712,0.5,3.21788E-28,1.424,Pcbp1,,,,,,,,,,,
3.46191E-52,0.62083303,0.633,0.288,5.56814E-48,2.197916667,Slirp,,,,,,,,,,,
3.04386E-45,0.620587088,0.582,0.256,4.89575E-41,2.2734375,Hnrnpm,,,,,,,,,,,
3.05553E-51,0.620558355,0.647,0.3,4.91451E-47,2.156666667,Raly,,,,,,,,,,,
3.35649E-57,0.62049339,0.576,0.182,5.39858E-53,3.164835165,Cdk6,,,,,,,,,,,
5.96222E-42,0.61824577,0.63,0.315,9.58963E-38,2,Mrpl24,,,,,,,,,,,
4.18157E-47,0.617750418,0.585,0.238,6.72564E-43,2.457983193,Dut,,,,,,,,,,,
5.40528E-36,0.617495978,0.644,0.392,8.69385E-32,1.642857143,Cox20,,,,,,,,,,,
1.65931E-31,0.616518132,0.703,0.549,2.66883E-27,1.280510018,Ppp1ca,,,,,,,,,,,
1.95048E-65,0.61631195,0.531,0.127,3.13716E-61,4.181102362,Igfbp4,,,,,,,,,,,
5.78417E-30,0.615558621,0.562,0.335,9.30326E-26,1.67761194,Rpl9,,,,,,,,,,,
5.49907E-46,0.615107116,0.633,0.31,8.8447E-42,2.041935484,Metap2,,,,,,,,,,,
1.95309E-32,0.61321977,0.737,0.533,3.14135E-28,1.382739212,Son,,,,,,,,,,,
8.18721E-29,0.61179294,0.636,0.458,1.31683E-24,1.388646288,Atp5k,,,,,,,,,,,
8.22615E-42,0.611653872,0.661,0.38,1.32309E-37,1.739473684,Ubxn1,,,,,,,,,,,
1.18024E-33,0.610746868,0.636,0.403,1.89829E-29,1.578163772,Myl12b,,,,,,,,,,,
1.66337E-44,0.6100479,0.935,0.892,2.67537E-40,1.048206278,Gng5,,,,,,,,,,,
7.36816E-58,0.609384504,0.59,0.206,1.18509E-53,2.86407767,Pafah1b3,,,,,,,,,,,
2.01652E-58,0.609323467,0.602,0.213,3.24337E-54,2.82629108,Anp32a,,,,,,,,,,,
4.21607E-42,0.609306168,0.675,0.387,6.78113E-38,1.744186047,Cisd3,,,,,,,,,,,
2.27159E-38,0.608821112,0.689,0.427,3.65362E-34,1.613583138,Elf3,,,,,,,,,,,
1.83936E-19,0.608526529,0.734,0.634,2.95843E-15,1.157728707,Marc2,,,,,,,,,,,
6.2956E-33,0.608232454,0.726,0.555,1.01258E-28,1.308108108,Tagln2,,,,,,,,,,,
4.98798E-71,0.606933014,0.562,0.134,8.02267E-67,4.194029851,Cotl1,,,,,,,,,,,
1.39177E-34,0.605701666,0.732,0.55,2.23853E-30,1.330909091,Atox1,,,,,,,,,,,
7.45682E-35,0.60451854,0.686,0.476,1.19935E-30,1.441176471,Ndufb3,,,,,,,,,,,
3.42112E-56,0.604508532,0.559,0.183,5.50252E-52,3.054644809,Hmgb3,,,,,,,,,,,
7.14002E-40,0.604039103,0.653,0.373,1.1484E-35,1.750670241,Mrpl28,,,,,,,,,,,
3.37744E-43,0.603492096,0.559,0.241,5.43228E-39,2.319502075,Nudc,,,,,,,,,,,
1.21161E-51,0.603281855,0.534,0.175,1.94875E-47,3.051428571,Zfp36l2,,,,,,,,,,,
1.03536E-37,0.603249979,0.698,0.469,1.66527E-33,1.488272921,Mrps33,,,,,,,,,,,
2.06159E-30,0.603077215,0.782,0.705,3.31586E-26,1.109219858,Prelid1,,,,,,,,,,,
5.3345E-36,0.600527725,0.585,0.301,8.58001E-32,1.943521595,Imp3,,,,,,,,,,,
4.06859E-41,0.600073081,0.644,0.34,6.54392E-37,1.894117647,Tmprss4,,,,,,,,,,,
3.2837E-38,0.599613876,0.599,0.32,5.28151E-34,1.871875,Nhp2l1,,,,,,,,,,,
1.62003E-36,0.599228217,0.624,0.361,2.60566E-32,1.728531856,Hnrnpc,,,,,,,,,,,
3.11526E-36,0.59856474,0.655,0.41,5.01058E-32,1.597560976,Pfdn6,,,,,,,,,,,
1.07771E-60,0.597480738,0.551,0.154,1.73339E-56,3.577922078,Prss32,,,,,,,,,,,
1.07118E-38,0.596670668,0.672,0.407,1.72288E-34,1.651105651,Ctsb,,,,,,,,,,,
2.90905E-34,0.59661771,0.661,0.437,4.67892E-30,1.512585812,Sf3b5,,,,,,,,,,,
4.73981E-28,0.594789972,0.703,0.567,7.6235E-24,1.239858907,Anapc13,,,,,,,,,,,
3.66257E-43,0.594006528,0.692,0.41,5.89088E-39,1.687804878,Sumo1,,,,,,,,,,,
